Column1.model,Column1.key,Column1.analysis.sentiment.level,Column1.analysis.sarcasm.level,Column1.analysis.comfort.level,Column1.analysis.value.level,Column1.analysis.facilities.level,Column1.analysis.location.level,Column1.analysis.staff.level,Column1.analysis.cleanliness.level,Column1.analysis.food.level
gemma3_27b,295,正面,未提及,非常好,好,好,未提及,非常好,好,非常好
gemma3_27b,296,正面,未提及,好,未提及,好,好,未提及,好,未提及
gemma3_27b,297,正面,未提及,好,差,一般,好,好,未提及,未提及
gemma3_27b,298,負面,未提及,差,差,一般,未提及,非常差,未提及,未提及
gemma3_27b,299,正面,未提及,一般,好,好,非常好,未提及,未提及,好
gemma3_27b,300,負面,未提及,差,未提及,差,未提及,一般,一般,未提及
gemma3_27b,301,負面,未提及,差,未提及,未提及,未提及,非常差,好,未提及
gemma3_27b,302,中立,未提及,差,一般,好,好,差,未提及,未提及
gemma3_27b,303,正面,未提及,非常好,好,非常好,好,非常好,非常好,未提及
gemma3_27b,304,正面,未提及,好,未提及,好,非常好,未提及,未提及,未提及
gemma3_27b,305,正面,未提及,差,一般,好,好,未提及,未提及,未提及
gemma3_27b,306,正面,未提及,好,好,好,非常好,非常好,未提及,好
gemma3_27b,307,正面,未提及,好,未提及,好,非常好,好,好,未提及
gemma3_27b,308,正面,未提及,一般,好,未提及,未提及,好,未提及,未提及
gemma3_27b,309,負面,未提及,好,一般,未提及,未提及,非常差,未提及,未提及
gemma3_27b,310,負面,未提及,未提及,差,未提及,未提及,非常差,未提及,未提及
gemma3_27b,311,正面,未提及,好,好,一般,好,未提及,好,未提及
gemma3_27b,312,正面,未提及,好,好,好,非常好,未提及,好,未提及
gemma3_27b,313,負面,未提及,非常差,差,非常差,未提及,好,一般,未提及
gemma3_27b,314,非常負面,未提及,非常差,差,一般,未提及,差,未提及,未提及
gemma3_27b,315,負面,未提及,非常差,未提及,未提及,好,好,差,未提及
gemma3_27b,316,負面,有反諷,一般,差,未提及,好,非常差,未提及,未提及
gemma3_27b,317,非常正面,未提及,非常好,非常好,非常好,好,非常好,非常好,好
gemma3_27b,318,正面,未提及,一般,好,一般,好,好,一般,未提及
gemma3_27b,319,非常負面,未提及,非常差,非常差,非常差,未提及,非常差,非常差,未提及
gemma3_27b,320,負面,未提及,差,未提及,一般,好,未提及,一般,未提及
gemma3_27b,321,負面,未提及,差,未提及,差,未提及,差,未提及,未提及
gemma3_27b,322,正面,未提及,好,好,好,未提及,未提及,未提及,非常好
gemma3_27b,323,正面,未提及,非常好,好,好,一般,非常好,非常好,未提及
gemma3_27b,324,正面,未提及,好,好,好,好,非常好,好,好
gemma3_27b,325,正面,未提及,好,好,好,非常好,好,好,未提及
gemma3_27b,326,中立,未提及,一般,未提及,一般,未提及,未提及,未提及,好
gemma3_27b,327,非常正面,未提及,非常好,非常好,非常好,非常好,非常好,非常好,好
gemma3_27b,328,正面,未提及,一般,未提及,好,非常好,好,未提及,未提及
gemma3_27b,329,非常正面,未提及,好,未提及,未提及,未提及,非常好,非常好,未提及
gemma3_27b,330,正面,未提及,一般,未提及,一般,好,未提及,未提及,未提及
gemma3_27b,331,正面,未提及,差,未提及,一般,好,未提及,未提及,未提及
gemma3_27b,332,正面,未提及,好,未提及,好,非常好,未提及,好,未提及
gemma3_27b,333,非常正面,未提及,非常好,好,好,好,非常好,好,非常好
gemma3_27b,334,正面,未提及,一般,好,一般,好,非常好,未提及,未提及
gemma3_27b,335,非常負面,未提及,非常差,未提及,一般,未提及,未提及,非常差,未提及
gemma3_27b,336,正面,未提及,一般,好,未提及,非常好,好,好,未提及
gemma3_27b,337,負面,未提及,差,差,差,未提及,未提及,未提及,未提及
gemma3_27b,338,正面,未提及,好,未提及,未提及,好,好,好,未提及
gemma3_27b,339,正面,未提及,好,非常好,好,好,未提及,好,好
gemma3_27b,340,負面,未提及,差,未提及,差,未提及,好,差,未提及
gemma3_27b,341,負面,未提及,差,差,一般,未提及,差,未提及,未提及
gemma3_27b,342,負面,未提及,非常差,差,差,好,差,非常差,未提及
gemma3_27b,343,正面,未提及,好,未提及,未提及,好,好,好,未提及
gemma3_27b,344,非常負面,未提及,非常差,差,差,好,一般,差,未提及
gemma3_27b,345,正面,未提及,好,未提及,未提及,好,未提及,未提及,未提及
gemma3_27b,346,正面,未提及,非常好,好,非常好,一般,非常好,好,一般
gemma3_27b,347,正面,未提及,好,未提及,好,未提及,未提及,一般,好
gemma3_27b,348,正面,未提及,一般,非常好,好,未提及,非常好,未提及,非常好
gemma3_27b,349,負面,未提及,差,未提及,一般,一般,未提及,未提及,未提及
gemma3_27b,350,正面,未提及,非常好,好,非常好,一般,非常好,非常好,未提及
gemma3_27b,351,正面,未提及,好,未提及,好,未提及,好,未提及,好
gemma3_27b,352,負面,未提及,非常差,未提及,差,未提及,未提及,一般,未提及
gemma3_27b,353,非常正面,未提及,非常好,非常好,好,好,非常好,非常好,未提及
gemma3_27b,354,正面,未提及,非常好,非常好,好,一般,非常好,好,好
gemma3_27b,355,正面,未提及,好,未提及,好,一般,未提及,差,好
gemma3_27b,356,正面,未提及,好,未提及,未提及,好,好,好,未提及
gemma3_27b,357,非常負面,有反諷,非常差,差,差,未提及,一般,非常差,未提及
gemma3_27b,358,非常負面,有反諷,差,非常差,差,未提及,非常差,一般,差
gemma3_27b,359,正面,未提及,差,好,好,好,未提及,差,未提及
gemma3_27b,360,負面,未提及,差,一般,一般,好,未提及,差,未提及
gemma3_27b,361,正面,未提及,好,未提及,非常好,未提及,未提及,未提及,未提及
gemma3_27b,362,正面,未提及,好,好,一般,未提及,好,未提及,未提及
gemma3_27b,363,非常正面,未提及,非常好,好,好,非常好,非常好,未提及,未提及
gemma3_27b,364,負面,未提及,非常差,未提及,差,未提及,差,非常差,未提及
gemma3_27b,365,正面,未提及,好,好,一般,好,好,一般,未提及
gemma3_27b,366,正面,未提及,好,非常好,好,一般,未提及,未提及,好
gemma3_27b,367,正面,未提及,好,未提及,未提及,未提及,非常好,一般,未提及
gemma3_27b,368,正面,未提及,好,未提及,未提及,非常好,好,未提及,未提及
gemma3_27b,369,負面,未提及,非常差,非常差,差,未提及,非常差,未提及,未提及
gemma3_27b,370,非常負面,未提及,非常差,非常差,非常差,好,未提及,非常差,未提及
gemma3_27b,371,正面,未提及,好,好,好,非常好,非常好,未提及,好
gemma3_27b,372,正面,未提及,好,好,好,未提及,未提及,好,好
gemma3_27b,373,非常正面,未提及,非常好,未提及,未提及,好,非常好,未提及,未提及
gemma3_27b,374,非常負面,未提及,非常差,非常差,非常差,未提及,非常差,非常差,未提及
gemma3_27b,375,正面,未提及,一般,非常好,一般,好,未提及,好,未提及
gemma3_27b,376,非常負面,未提及,差,差,一般,未提及,非常差,未提及,未提及
gemma3_27b,377,負面,未提及,非常差,差,差,未提及,一般,差,未提及
gemma3_27b,378,正面,未提及,一般,未提及,好,一般,一般,未提及,未提及
gemma3_27b,379,非常負面,有反諷,差,非常差,一般,未提及,非常差,差,未提及
gemma3_27b,380,正面,未提及,非常好,非常好,非常好,好,好,非常好,未提及
gemma3_27b,381,負面,未提及,差,未提及,一般,未提及,一般,非常差,未提及
gemma3_27b,382,非常負面,未提及,非常差,差,未提及,未提及,非常差,未提及,未提及
gemma3_27b,383,正面,未提及,未提及,未提及,未提及,未提及,非常好,未提及,未提及
gemma3_27b,384,中立,未提及,差,一般,差,好,未提及,未提及,未提及
gemma3_27b,385,正面,未提及,未提及,好,未提及,未提及,好,未提及,非常好
gemma3_27b,386,正面,未提及,差,未提及,一般,未提及,未提及,未提及,好
gemma3_27b,387,負面,未提及,差,差,差,一般,非常差,未提及,未提及
gemma3_27b,388,負面,未提及,未提及,差,未提及,未提及,未提及,未提及,未提及
gemma3_27b,389,正面,未提及,好,好,好,好,好,好,好
gemma3_27b,390,正面,未提及,好,未提及,好,非常好,未提及,好,未提及
gemma3_27b,391,正面,未提及,非常好,好,好,好,未提及,未提及,未提及
gemma3_27b,392,負面,未提及,非常差,差,差,一般,非常差,非常差,未提及
gemma3_27b,393,負面,未提及,非常差,未提及,差,未提及,未提及,非常差,未提及
gemma3_27b,394,正面,未提及,非常好,非常好,非常好,未提及,好,未提及,未提及
gemma3_27b,395,正面,未提及,好,未提及,未提及,好,好,未提及,好
gemma3_27b,396,正面,未提及,好,未提及,未提及,好,好,好,未提及
gemma3_27b,397,非常正面,未提及,非常好,好,非常好,非常好,非常好,未提及,未提及
gemma3_27b,398,正面,未提及,好,好,一般,好,未提及,未提及,未提及
gemma3_27b,399,正面,未提及,未提及,好,一般,好,非常好,未提及,未提及
phi4_14b,0,正面,未提及,未提及,未提及,未提及,好,非常好,未提及,未提及
phi4_14b,1,正面,未提及,好,好,好,非常好,未提及,好,未提及
phi4_14b,2,中立,未提及,未提及,一般,一般,非常好,未提及,未提及,未提及
phi4_14b,3,非常負面,未提及,未提及,未提及,未提及,未提及,非常差,未提及,未提及
phi4_14b,4,正面,未提及,一般,未提及,好,好,非常好,非常好,未提及
phi4_14b,5,負面,未提及,未提及,未提及,差,差,未提及,未提及,未提及
phi4_14b,6,正面,未提及,一般,未提及,一般,一般,非常好,未提及,差
phi4_14b,7,負面,未提及,差,未提及,未提及,未提及,未提及,一般,未提及
phi4_14b,8,正面,未提及,一般,一般,一般,非常好,非常好,好,未提及
phi4_14b,9,中立,未提及,差,未提及,一般,一般,未提及,未提及,好
phi4_14b,10,正面,未提及,未提及,好,一般,非常好,未提及,未提及,未提及
phi4_14b,11,非常正面,未提及,非常好,非常好,非常好,非常好,非常好,未提及,非常好
phi4_14b,12,非常負面,未提及,非常差,非常差,差,未提及,未提及,非常差,未提及
phi4_14b,13,非常正面,未提及,非常好,未提及,未提及,未提及,非常好,好,未提及
phi4_14b,14,負面,未提及,未提及,好,未提及,未提及,差,差,一般
phi4_14b,15,負面,未提及,非常差,差,差,未提及,未提及,未提及,未提及
phi4_14b,16,負面,有反諷,差,一般,差,未提及,一般,未提及,未提及
phi4_14b,17,非常正面,未提及,非常好,好,非常好,未提及,非常好,非常好,非常好
phi4_14b,18,正面,未提及,未提及,一般,未提及,一般,非常好,未提及,一般
phi4_14b,19,負面,未提及,非常差,未提及,差,好,好,差,未提及
phi4_14b,20,非常負面,未提及,非常差,非常差,非常差,未提及,未提及,非常差,未提及
phi4_14b,21,正面,未提及,好,未提及,好,好,非常好,未提及,未提及
phi4_14b,22,負面,未提及,差,差,非常差,未提及,差,未提及,未提及
phi4_14b,23,正面,未提及,好,好,好,未提及,非常好,非常好,非常好
phi4_14b,24,非常正面,未提及,非常好,未提及,未提及,未提及,未提及,未提及,未提及
phi4_14b,25,正面,未提及,非常好,非常好,好,好,一般,非常好,未提及
phi4_14b,26,負面,未提及,差,未提及,未提及,一般,好,非常差,未提及
phi4_14b,27,非常負面,未提及,非常差,非常差,非常差,未提及,差,差,未提及
phi4_14b,28,正面,未提及,一般,未提及,一般,非常好,非常好,好,未提及
phi4_14b,29,負面,未提及,非常差,差,未提及,好,未提及,未提及,未提及
phi4_14b,30,負面,未提及,未提及,未提及,一般,未提及,差,未提及,一般
phi4_14b,31,非常負面,未提及,非常差,非常差,非常差,未提及,未提及,非常差,未提及
phi4_14b,32,正面,未提及,好,未提及,好,好,未提及,好,未提及
phi4_14b,33,中立,未提及,差,未提及,一般,未提及,未提及,差,未提及
phi4_14b,34,正面,未提及,好,未提及,一般,好,非常好,非常好,未提及
phi4_14b,35,非常負面,未提及,非常差,差,未提及,未提及,差,差,非常差
phi4_14b,36,非常正面,未提及,非常好,好,好,非常好,非常好,非常好,未提及
phi4_14b,37,中立,未提及,好,一般,好,一般,差,非常好,未提及
phi4_14b,38,正面,未提及,好,好,未提及,非常好,未提及,好,未提及
phi4_14b,39,負面,未提及,非常差,差,好,未提及,差,一般,未提及
phi4_14b,40,非常負面,未提及,非常差,差,差,差,未提及,差,未提及
phi4_14b,41,正面,未提及,差,好,未提及,好,未提及,好,未提及
phi4_14b,42,正面,未提及,好,未提及,好,未提及,未提及,未提及,未提及
phi4_14b,43,正面,未提及,好,未提及,未提及,未提及,非常好,未提及,未提及
phi4_14b,44,非常正面,未提及,非常好,未提及,好,好,好,未提及,未提及
phi4_14b,45,負面,未提及,差,差,未提及,差,差,未提及,未提及
phi4_14b,46,正面,未提及,非常好,好,好,非常好,未提及,非常好,未提及
phi4_14b,48,正面,未提及,未提及,非常好,未提及,未提及,未提及,未提及,未提及
phi4_14b,49,正面,未提及,一般,未提及,好,非常好,好,未提及,未提及
phi4_14b,50,正面,未提及,差,好,未提及,好,非常好,非常好,未提及
phi4_14b,51,非常正面,未提及,好,好,好,一般,非常好,非常好,好
phi4_14b,52,非常負面,未提及,非常差,差,差,未提及,差,差,差
phi4_14b,53,正面,未提及,差,未提及,未提及,好,非常好,差,未提及
phi4_14b,54,負面,未提及,差,未提及,一般,未提及,差,未提及,未提及
phi4_14b,55,正面,未提及,未提及,差,好,未提及,未提及,好,未提及
phi4_14b,56,非常正面,未提及,未提及,未提及,未提及,好,未提及,未提及,非常好
phi4_14b,57,非常負面,未提及,未提及,未提及,差,未提及,差,未提及,未提及
phi4_14b,58,中立,未提及,差,好,好,非常好,未提及,非常差,未提及
phi4_14b,59,中立,未提及,差,未提及,一般,未提及,未提及,未提及,一般
phi4_14b,60,負面,未提及,差,未提及,差,未提及,差,未提及,差
phi4_14b,61,負面,未提及,未提及,未提及,未提及,未提及,非常差,未提及,未提及
phi4_14b,62,正面,未提及,一般,好,一般,一般,好,非常好,未提及
phi4_14b,63,正面,未提及,一般,未提及,未提及,一般,非常好,好,未提及
phi4_14b,64,中立,未提及,差,未提及,差,未提及,未提及,差,未提及
phi4_14b,65,中立,未提及,未提及,好,未提及,未提及,未提及,未提及,未提及
phi4_14b,66,非常負面,有反諷,差,差,差,未提及,差,未提及,未提及
phi4_14b,67,正面,未提及,非常好,好,好,未提及,非常好,未提及,一般
phi4_14b,68,負面,未提及,差,未提及,差,未提及,一般,好,未提及
phi4_14b,69,正面,未提及,一般,未提及,一般,未提及,未提及,未提及,一般
phi4_14b,70,非常正面,未提及,非常好,未提及,未提及,未提及,非常好,非常好,未提及
phi4_14b,71,正面,未提及,好,非常好,一般,好,未提及,非常好,未提及
phi4_14b,72,非常正面,未提及,未提及,未提及,未提及,未提及,好,非常好,未提及
phi4_14b,73,正面,未提及,未提及,未提及,未提及,未提及,非常好,未提及,未提及
